Recipe,Question,label
"Preheat oven to 250°F. Place garlic, herbs, and oil in an 8x8"" baking dish or a small saucepan. Cover with foil and bake until garlic is tender, 60–75 minutes. (You’ll have to pop one out of its skin to test it; it should be soft and jammy). Let cool.
Garlic confit can be made 2 weeks ahead. Transfer to an airtight container and chill. Reheat over low heat before using.",Can you make garlic confit in advance?,1
"Combine the brandy, lemon juice, maple syrup, Licor 43, and bitters in a cocktail shaker. Add ice and shake until chilled. Pour the sparkling wine into a champagne flute, then strain the brandy mixture into the glass. Express the orange twist over the glass and discard.",Does the rye twist in the orange twist turn out great?,1
"Up to 24 hours before serving, make the batch. Pour sherry and Campari into a 2 1/2- or 3-quart pitcher and stir to mix. Seal well, covering with plastic wrap if needed, and refrigerate if not serving immediately.
To serve, stir 1 cup ice and 6 orange wheels into pitcher mix, then carefully add chilled sparkling wine and stir again gently to mix. Pour into ice-filled wine glasses or rocks glasses and garnish each glass with an orange wheel.",Do you make the orange wheel vodka in a pitcher?,1
"At least 2 hours before serving, make the batch. Use a small funnel to pour Punt e Mes, dry vermouth, maraschino liqueur, pamplemousse liqueur, and bitters into a 1-liter swing-top bottle. Seal well, gently turn to mix, and refrigerate.
To serve, turn bottle gently end over end to mix. Place a large ice cube in each rocks glass, then pour in cocktail. Give each drink one gentle stir before serving. Garnish with a small pinch of salt.",Can you freeze punt e me in the fridge?,1
"Preheat oven to 450°F.
Toss together Brussels sprouts, pancetta, garlic, oil, and salt and pepper to taste in an 11- by 7-inch baking pan and spread in 1 layer.
Roast in upper third of oven, stirring once halfway through roasting, until sprouts are brown on edges and tender, about 25 minutes total. Stir in water, scraping up brown bits. Serve warm.",Do brussels sprouts have to be done before they are cooked?,1
"Preheat the oil in a deep fryer or Dutch oven to 340°F. Combine all the remaining ingredients and mix until nice and thick. Being very careful so you don’t burn yourself, spoon the puppies into the hot oil, and fry for 4 to 5 minutes, turning the puppies over a few times while they are frying so they are brown on all sides.
Transfer to a paper bag to drain. Serve with Spicy Horseradish Sauce.",Do you have to get a deep fryer to fry hamster puppies?,1
"Place a rack in middle of oven and preheat to 350°F. Toss scallions, garlic, ginger, chiles, oil, and salt in a shallow 2-qt. baking dish to combine.
Turn garlic cut side down, then roast vegetables, tossing 2 or 3 times, until golden brown, very tender, and crisp around edges, 60–70 minutes. Let cool slightly, then add vinegar and toss to coat.",Is there oil in a casserole dish in the oven?,1
"Place a rack in middle of oven and preheat to 350°F. Toss eggplant, garlic, lemon zest, oil, fennel seeds, and salt in a shallow 2-qt. baking dish to combine.
Turn garlic cut side down, then roast eggplant, tossing 2 or 3 times, until golden brown, very tender, and crisp around edges and on cut sides, 70–80 minutes. Let cool slightly, then add lemon juice and toss to coat.",Is it okay to roast an eggplant in a pan?,1
"Place a rack in middle of oven and preheat to 350°F. Toss bell peppers, garlic, oregano, bay leaves, oil, and salt in a shallow 2-qt. baking dish to combine.
Turn garlic cut side down, then roast vegetables, tossing 2 or 3 times, until golden brown, very tender, and edges are crisp, 80–90 minutes. Let cool slightly, then add vinegar and toss to coat.",Do you put the oregano in the roasting pan?,1
"Place a rack in middle of oven and preheat to 350°F. Toss squash, garlic, sage, thyme, oil, and salt in a shallow 2-qt. baking dish to combine.
Turn garlic cut side down, then roast vegetables, tossing 2 or 3 times, until golden brown, very tender, and edges and cut sides are crisp, 60–70 minutes. Let cool slightly, then add vinegar and toss to coat.",Does roasting squash have to be done first?,1
"Place a rack in middle of oven and preheat to 350°F. Toss green beans, garlic, oil, harissa, cumin seeds, and salt in a shallow 2-qt. baking dish to combine.
Turn garlic cut side down, then roast vegetables, tossing 2 or 3 times, until golden brown and very tender, 60–70 minutes. Let cool slightly, then add vinegar and toss to coat.",Do you roast green beans in a pan?,1
"Place a rack in middle of oven and preheat to 350°F. Toss summer squash, garlic, lemon zest, thyme, oil, and salt in a shallow 2-qt. baking dish to combine.
Turn garlic cut side down, then roast vegetables, tossing 2 or 3 times, until golden brown, very tender, and edges and cut sides are crisp, 1 hour and 40 minutes–1 hour and 50 minutes. Let cool slightly, then add lemon juice and toss to coat.",Does summer squash have to be cooked?,1
"Place a rack in middle of oven; preheat to 350°F. Toss tomatoes, garlic, rosemary, oil, coriander seeds, and salt in a shallow 2-qt. baking dish to combine.
Turn garlic cut side down, then roast tomatoes, tossing 2 or 3 times, until golden brown and very tender, 40–50 minutes. Let cool slightly, then add vinegar and toss to coat.",Do you put the tomatoes in the oven?,1
"Combine lemon juice and mint in a large bowl. Add cabbage and 2 tsp. salt.
Toss cabbage with your hands for a few minutes, squeezing to help soften (the lemon juice and salt will continue to tenderize it as it sits). Add 1/4 cup oil and toss again to coat. Cover and chill at least 2 hours and up to 12 hours.
To serve, taste and season with more salt and drizzle with oil.",Is there oil in the cabbage tofu?,1
"Put the garlic, dried fruit, chiles, ginger, and peppercorns in a clean glass jar or bottle and cover with the vinegar and fish sauce. Loosely cover or cap the jar and let sit at room temperature in a dark place for 48 hours.
Transfer the jar to the refrigerator. The pinakurat will keep indefinitely, and the flavors will continue to develop over time.",Can you freeze the kimchi in pinakurat?,1
"Spread Nutella on 2 bread slices. Top with cheese, then close up sandwiches with 2 remaining bread slices.
Heat 1 Tbsp. butter in a large skillet over medium until melted. Cook sandwiches, turning once and adding remaining 1 Tbsp. butter halfway through, until bread is golden brown and cheese is melted, 4–6 minutes.",Do you spread nutty on a sandwich?,1
"In a large bowl, combine all the ingredients except the kosher salt and black pepper and toss until the chickpeas are evenly coated in the herbs and spices. Scrape the chickpeas and seasonings into the air fryer and cook at 350°F until browned and crisp, 6 to 12 minutes, shaking the basket halfway through. Transfer the crispy chickpeas to a bowl, sprinkle with kosher salt and black pepper, and serve warm.",Do chickpeas need to be seared in an air fryer?,1
"In a bowl, toss together the eggplant and oil, season with salt and pepper, and toss to coat evenly. Transfer to the air fryer and cook at 400°F, shaking the basket every 5 minutes, until the eggplant is caramelized and tender, about 15 minutes.
Meanwhile, in a small bowl, whisk together the yogurt, harissa, and garlic, then spread onto a serving plate.
Pile the warm eggplant over the yogurt and drizzle with the honey just before serving.",Is there a difference between egg and honey in an air fryer?,1
"Mix garlic, oil, vinegar, oregano, and red pepper flakes in a large bowl. Add sweet peppers, onion, artichokes, mozzarella, and salami and toss to coat; season with salt and black pepper. Let sit, tossing occasionally, at least 15 minutes.
Zest half of lemon over salad and add basil; toss to combine. Season with more salt and black pepper if needed.
Salad (without lemon zest and basil) can be made 1 day ahead. Cover and chill.",Do you need to make lemon and basil salad?,1
"Finely grate zest of 1 lemon into a blender. Cut both lemons in half and tease out seeds. Squeeze juice into blender; you should have around 1/2 cup. Add chiles, garlic, parsley, oil, and 1/3 cup cold water and blend on high speed until smooth and very green.
Pour mixture into a medium bowl, add tahini, and whisk until fully incorporated; season sauce generously with salt.
Do ahead: Sauce can be made 3 days ahead. Cover and chill.",Can you make tahini sauce ahead of time?,1
"Stir lime juice, fish sauce, sugar, and 1 Tbsp. water in a large bowl until sugar is dissolved. Lightly crush 2 basil sprigs by scrunching up in your hand and add to dressing along with watermelon; toss gently until coated.
Transfer watermelon salad to a platter, leaving basil sprigs behind. Top with peanuts and basil leaves, drizzle with oil, and season with salt.",Do you need to rinse the watermelon in the salad?,1
"Combine sugar and 1/4 cup water in a jar, cover, and shake until sugar is dissolved.
Combine Aperol, rum, pineapple juice, lime juice, and 1/4 oz. syrup in a cocktail shaker filled with ice. Cover and shake vigorously 30 seconds. Strain into a glass filled to the brim with crushed ice and garnish with a pineapple leaf, if desired.",Does the rum in jack o'clock shake well?,1
"Whisk oil, hot sauce, vinegar, and honey in a small bowl until honey is dissolved; season with kosher salt. Toss peaches, tomatoes, and half of dressing in a medium bowl; let sit 5 minutes.
Transfer fruit salad to a platter. Top with burrata and drizzle with remaining dressing. Scatter a few torn tarragon sprigs over and season with sea salt.",Is hot sauce and dressing the same thing?,1
"Mix garlic and mayonnaise in a small bowl. Squeeze about 1 tsp. juice from lemon half into bowl; season with kosher salt. Hang on to lemon.
Spread a generous layer of seasoned mayonnaise over toast; shingle a few tomato slices on top. Sprinkle with chives, sesame seeds, sea salt, black pepper, and Aleppo-style pepper. Finely grate some lemon zest from reserved lemon over and drizzle with some oil.",Can you use lemon juice on toasted bread?,1
